item_topic,source_topic,age_segment,dt,Others,Top and Other,record_id,visits
Полезные советы,Финансы,36-40,9/24/2019 6:59:00 PM,Others,Другие,1061085,2
Психология,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1061109,1
Психология,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1061136,1
Психология,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1061193,31
Психология,Еда,36-40,9/24/2019 6:59:00 PM,Others,Другие,1061235,2
Психология,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1061284,7
Психология,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1061344,11
Психология,Интерьеры,36-40,9/24/2019 6:59:00 PM,Others,Другие,1061380,2
Психология,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1061416,6
Психология,История,36-40,9/24/2019 6:59:00 PM,Others,История,1061466,6
Психология,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1061512,4
Психология,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1061565,5
Психология,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1061626,16
Психология,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1061676,4
Психология,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1061717,1
Психология,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1061759,4
Психология,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1061837,15
Психология,Сад и дача,36-40,9/24/2019 6:59:00 PM,Others,Сад и дача,1061879,3
Психология,Сделай сам,36-40,9/24/2019 6:59:00 PM,Others,Другие,1061903,1
Психология,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1061955,20
Психология,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1062014,12
Психология,Спорт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1062063,4
Психология,Строительство,36-40,9/24/2019 6:59:00 PM,Others,Другие,1062103,3
Психология,Технологии,36-40,9/24/2019 6:59:00 PM,Others,Другие,1062118,1
Психология,Финансы,36-40,9/24/2019 6:59:00 PM,Others,Другие,1062144,2
Путешествия,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1062189,7
Путешествия,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1062242,3
Путешествия,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1062303,2
Путешествия,Еда,36-40,9/24/2019 6:59:00 PM,Others,Другие,1062360,10
Путешествия,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1062407,1
Путешествия,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1062462,8
Путешествия,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1062545,14
Путешествия,История,36-40,9/24/2019 6:59:00 PM,Others,История,1062611,18
Путешествия,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1062666,11
Путешествия,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1062743,6
Путешествия,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1062805,13
Путешествия,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1062842,3
Путешествия,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1062875,4
Путешествия,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1062930,16
Путешествия,Ремонт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1062992,7
Путешествия,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1063048,8
Путешествия,Сад и дача,36-40,9/24/2019 6:59:00 PM,Others,Сад и дача,1063102,8
Путешествия,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1063211,10
Путешествия,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1063266,7
Путешествия,Спорт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1063307,1
Путешествия,Строительство,36-40,9/24/2019 6:59:00 PM,Others,Другие,1063338,1
Путешествия,Технологии,36-40,9/24/2019 6:59:00 PM,Others,Другие,1063363,1
Путешествия,Финансы,36-40,9/24/2019 6:59:00 PM,Others,Другие,1063393,1
Рассказы,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1063423,1
Рассказы,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1063466,3
Рассказы,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1063515,6
Рассказы,Еда,36-40,9/24/2019 6:59:00 PM,Others,Другие,1063544,1
Рассказы,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1063584,11
Рассказы,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1063642,16
Рассказы,Интерьеры,36-40,9/24/2019 6:59:00 PM,Others,Другие,1063679,1
Рассказы,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1063719,3
Рассказы,История,36-40,9/24/2019 6:59:00 PM,Others,История,1063774,11
Рассказы,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1063831,7
Рассказы,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1063922,7
Рассказы,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1063963,2
Рассказы,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1064009,5
Рассказы,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1064086,85
Рассказы,Ремонт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1064144,3
Рассказы,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1064195,10
Рассказы,Сад и дача,36-40,9/24/2019 6:59:00 PM,Others,Сад и дача,1064243,2
Рассказы,Сделай сам,36-40,9/24/2019 6:59:00 PM,Others,Другие,1064282,4
Рассказы,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1064335,25
Рассказы,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1064396,13
Рассказы,Спорт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1064441,4
Рассказы,Строительство,36-40,9/24/2019 6:59:00 PM,Others,Другие,1064474,3
Россия,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1064565,55
Россия,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1064618,7
Россия,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1064669,5
Россия,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1064728,9
Россия,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1064797,25
Россия,Интерьеры,36-40,9/24/2019 6:59:00 PM,Others,Другие,1064845,2
Россия,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1064898,6
Россия,История,36-40,9/24/2019 6:59:00 PM,Others,История,1064966,20
Россия,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1065035,17
Россия,Музыка,36-40,9/24/2019 6:59:00 PM,Others,Другие,1065094,6
Россия,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1065144,4
Россия,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1065204,11
Россия,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1065253,6
Россия,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1065339,20
Россия,Ремонт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1065390,5
Россия,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1065460,48
Россия,Сделай сам,36-40,9/24/2019 6:59:00 PM,Others,Другие,1065539,2
Россия,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1065605,26
Россия,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1065673,7
Россия,Спорт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1065731,16
Россия,Строительство,36-40,9/24/2019 6:59:00 PM,Others,Другие,1065792,3
Россия,Технологии,36-40,9/24/2019 6:59:00 PM,Others,Другие,1065839,3
Россия,Финансы,36-40,9/24/2019 6:59:00 PM,Others,Другие,1065884,1
Семья,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1065915,2
Семья,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1065962,8
Семья,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1066020,3
Семья,Еда,36-40,9/24/2019 6:59:00 PM,Others,Другие,1066087,16
Семья,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1066147,3
Семья,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1066205,17
Семья,Интерьеры,36-40,9/24/2019 6:59:00 PM,Others,Другие,1066262,4
Семья,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1066316,4
Семья,История,36-40,9/24/2019 6:59:00 PM,Others,История,1066371,2
Семья,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1066432,11
Семья,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1066513,13
Семья,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1066583,26
Семья,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1066626,1
Семья,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1066673,3
Семья,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1066726,11
Семья,Ремонт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1066776,7
Семья,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1066830,11
Семья,Сад и дача,36-40,9/24/2019 6:59:00 PM,Others,Сад и дача,1066888,10
Семья,Сделай сам,36-40,9/24/2019 6:59:00 PM,Others,Другие,1066940,9
Семья,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1067007,44
Семья,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1067074,24
Семья,Строительство,36-40,9/24/2019 6:59:00 PM,Others,Другие,1067134,6
Семья,Финансы,36-40,9/24/2019 6:59:00 PM,Others,Другие,1067178,2
Скандалы,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1067210,1
Скандалы,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1067265,13
Скандалы,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1067320,1
Скандалы,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1067379,39
Скандалы,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1067469,6
Скандалы,История,36-40,9/24/2019 6:59:00 PM,Others,История,1067513,18
Скандалы,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1067575,31
Скандалы,Музыка,36-40,9/24/2019 6:59:00 PM,Others,Другие,1067620,2
Скандалы,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1067667,7
Скандалы,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1067745,16
Скандалы,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1067770,1
Скандалы,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1067818,3
Скандалы,Россия,36-40,9/24/2019 6:59:00 PM,Others,Россия,1067898,23
Скандалы,Сад и дача,36-40,9/24/2019 6:59:00 PM,Others,Сад и дача,1067937,3
Скандалы,Семейные отношения,36-40,9/24/2019 6:59:00 PM,Others,Семейные отношения,1068016,24
Скандалы,Семья,36-40,9/24/2019 6:59:00 PM,Others,Семья,1068070,8
Скандалы,Спорт,36-40,9/24/2019 6:59:00 PM,Others,Другие,1068126,19
Скандалы,Технологии,36-40,9/24/2019 6:59:00 PM,Others,Другие,1068183,1
Туризм,Авто,36-40,9/24/2019 6:59:00 PM,Others,Авто,1068234,3
Туризм,Деньги,36-40,9/24/2019 6:59:00 PM,Others,Другие,1068267,1
Туризм,Дети,36-40,9/24/2019 6:59:00 PM,Others,Дети,1068307,9
Туризм,Еда,36-40,9/24/2019 6:59:00 PM,Others,Другие,1068357,5
Туризм,Здоровье,36-40,9/24/2019 6:59:00 PM,Others,Здоровье,1068402,4
Туризм,Знаменитости,36-40,9/24/2019 6:59:00 PM,Others,Знаменитости,1068457,5
Туризм,Интерьеры,36-40,9/24/2019 6:59:00 PM,Others,Другие,1068508,5
Туризм,Искусство,36-40,9/24/2019 6:59:00 PM,Others,Искусство,1068554,1
Туризм,История,36-40,9/24/2019 6:59:00 PM,Others,История,1068604,11
Туризм,Кино,36-40,9/24/2019 6:59:00 PM,Others,Кино,1068652,7
Туризм,Музыка,36-40,9/24/2019 6:59:00 PM,Others,Другие,1068686,2
Туризм,Одежда,36-40,9/24/2019 6:59:00 PM,Others,Одежда,1068732,8
Туризм,Полезные советы,36-40,9/24/2019 6:59:00 PM,Others,Полезные советы,1068786,9
Туризм,Политика,36-40,9/24/2019 6:59:00 PM,Others,Политика,1068839,14
Туризм,Психология,36-40,9/24/2019 6:59:00 PM,Others,Другие,1068877,1
Туризм,Путешествия,36-40,9/24/2019 6:59:00 PM,Others,Путешествия,1068926,6
